,count,inflections
build,65,"building, build, builds"
36947,1,36947
mose,47,"Moses, moses"
distribut,8,distribution
traditions.,7,traditions.
"traditions,",1,"traditions,"
previou,31,previous
nihilism|error,25,nihilism|error
most,246,"most, Most"
kilikili,1,kilikili
litund,1,litund
charg,26,"charges, charge"
ka,15,KA
kk,4,kk
humanitarian,10,humanitarianism
ko,18,ko
weigh,10,"weigh, weighing"
ky,2,ky
==neuroscientif,7,==Neuroscientific
western,57,"Western, Westerners, western"
|location=baltimor,51,|location=Baltimore
web|last=copan|first=paul|url=,2,web|last=Copan|first=Paul|url=
maàt,1,Maàt
morality===,7,"morality===, Morality==="
particularli,33,particularly
user:86.29.84.34|86.29.84.34,1,User:86.29.84.34|86.29.84.34
fine,12,fine
find,68,"findings, finding, find"
ambit,1,ambition
ruin,1,ruin
kaznatcheev,18,Kaznatcheev
8,70,8
religon,1,religon
express,151,"express, expressed, expressing, expresses, expressions, expression"
6911,1,6911
theft,5,theft
"obligation,",1,"obligation,"
resoci,1,resocialized
society|title=cross-n,49,Society|title=Cross-National
common,262,"commonalities, common"
gospel,1,Gospel
creator,52,"Creators, creator"
reserv,49,reserving
"response,",1,"response,"
|philosoph,1,|Philosophers
section|date=august,8,section|date=August
expert,1,experts
macgregor,1,Macgregor
//moses.creighton.edu/jrs/2006/2006,1,//moses.creighton.edu/JRS/2006/2006
someth,67,something
libchrist,1,libchrist
debat,73,"debated, debates, Debate, Debates, debate"
sexi,2,sexy
subscript,3,Subscript
experi,99,"experiments, experiment, experiences, experience"
altern,52,"Alternatively, alternative, alternate, alternatives"
fitness.,5,fitness.
2010-09-09,20,2010-09-09
purity/sanct,21,purity/sanctity
popul,65,"populations, population"
dualism,1,dualism
sultan,2,Sultan
annual,10,annual
|first=keith,6,|first=Keith
grudg,1,grudges
|publisher=metaphys,5,|publisher=Metaphysics
alot,3,alot
dualist,3,"Dualist, dualist"
lolwoman.jpg|thumb|sho,1,Lolwoman.jpg|thumb|Sho
simpli,132,"Simply, simply"
elliot,16,Elliot
point,60,"points, pointing, point, pointed"
263–274,13,263–274
suppli,44,supply
lang|la|moralita,102,"Lang|la|moralitas, lang|la|moralitas"
contenti,17,contentious
throughout,109,throughout
“right”,2,“right”
ravag,1,ravages
further|,8,Further|
secret,1,Secret
compuls,18,"compulsions, compulsion"
|month=,1,|month=
gay,727,"GAY, gay"
16-year-old,1,16-year-old
ecosystem,1,ecosystem
understand,123,"understands, understandings, understandable, understand, Understanding, understanding"
bioethic,15,Bioethics
subjectiv,22,subjectivism
2ic,2,2IC
//www.examinethetruth.com/page_morale_01.htm,37,//www.examinethetruth.com/page_morale_01.htm
/kitchen/,1,/kitchen/
bild,1,bilde
politician,7,"politicians, Politicians"
/small,3,/small
bill,33,Bill
heya,1,heya
fun,1,Fun
anonym,1,anonymous
everyon,18,"everyone, Everyone"
prejudic,32,prejudice
978-0-19-280442-6|page=,47,978-0-19-280442-6|page=
author=conroy,18,author=Conroy
itself,105,itself
virtu,184,"Virtue, virtue, Virtues, virtues"
education|criminolog,23,education|criminology
"personal,",2,"personal,"
==religion,7,==Religion
harm/car,45,"harm/care, Harm/Care"
wherein,1,wherein
itori,1,itorial
s—sometim,2,s—sometimes
hahahahahhaamuhahahahaha,1,HAHAHAHAHHAAMUHAHAHAHAHA
==religios,1,==Religiosity
appreci,51,"appreciation, appreciates, appreciated"
"fairness/reciprocity,",1,"fairness/reciprocity,"
jews|money,1,Jews|money
''charact,15,''Character
moment,5,"moments, moment"
timid,1,timid
978-0-8147-9714-3|page=,7,978-0-8147-9714-3|page=
task,8,task
"influenced,",1,"influenced,"
entri,15,"entry, ENTRY"
y,30,"Y, y"
tast,3,"Taste, tastes"
spend,8,"spend, spends"
super-ego,16,super-ego
mom,5,mom
dishonesti,4,dishonesty
first=shankar,9,first=Shankar
15:11,4,15:11
shape,63,shape
cut,1,cutting
sourca,1,sourca
snap,1,snap
conceiv,22,"conceive, conceived, conceivable"
persuas,12,persuasive
humanism|humanist,24,humanism|Humanist
squawk,2,squawking
big,21,big
bia,2,bias
judgement,12,"judgement, judgements"
bit,1,bit
princip,50,principal
in-group/out-group,30,in-group/out-group
foolish,2,foolish
transgress,2,transgression
==gallery==,1,==Gallery==
often,562,"often, Often"
back,9,"back, Back"
miller|first,10,Miller|first
"virtue,",9,"virtue,"
mirror,45,"mirror, Mirror"
nietzch,1,Nietzche
areas===,4,areas===
//churian.org/index.htm,1,//churian.org/index.htm
2010-04-15,3,2010-04-15
chamber,1,Chambers
pet,5,"Pet, pets"
per,4,per
mathemat,5,"mathematical, Mathematical"
larg,35,"large, largely"
non-believ,6,"non-believers, Non-Believers"
reproduc,21,reproduce
good.,2,good.
boethiu,1,Boethius
constru,2,construe
"example,",6,"example,"
use,438,"use, used, useful, Use, uses, Usefulness, using, usefulness"
306,1,306
patienc,3,Patience
example:,28,example:
impos,96,"imposes, imposed, imposing, impose"
ireneo,1,ireneo
elucid,25,elucidate
good|,1,good|
drama,3,drama
chomski,55,Chomsky
quintessenti,1,Quintessential
predat,7,predation
criminolog,63,"Criminology, criminology"
kant|kant,46,Kant|Kant
bankruptci,25,bankruptcy
steven,1,steven
|coauthor,1,|coauthors
doi=10.2307/1384608,4,doi=10.2307/1384608
inclus,38,inclusive
stephen|year=,1,Stephen|year=
erranc,1,errancy
|last4=,15,|last4=
/good-natured-origins-humans-anim,1,/Good-Natured-Origins-Humans-Animals
includ,423,"including, included, include, includes"
forward,28,forward
|authorlink=michael,15,|authorlink=Michael
sdt,1,SDT
out-group===,9,out-group===
|doi=10.1023/a:1020611606754,27,|doi=10.1023/A:1020611606754
'good,11,'good
"pichon,",1,"PICHON,"
cooperation.,2,cooperation.
isra,1,Israeli
i-xx.,21,I-XX.
planet,3,planet
're,10,'re
===descript,12,===Descriptive
constant,13,constant
11-26,1,11-26
"second,",3,"second,"
"self-control,",1,"self-control,"
''wild,10,''Wild
cruelti,7,cruelty
prevail,16,prevailed
%,154,%
biology=,1,biology=
asymmetr,1,asymmetric
fjijfmv,1,fjijfmv
underweight,1,underweight
utterli,1,utterly
lend,33,"lending, lend"
pape,1,pape
desert,8,Desert
deserv,20,"deserve, deserving, deserves"
monin,24,Monin
oppress,3,Oppression
2002,14,2002
tradeoff,9,tradeoffs
2000,42,2000
2001,63,2001
2006,182,2006
2007,153,2007
2004,72,2004
2005,114,2005
"rates,",1,"rates,"
2008,175,2008
2009,44,2009
definit,261,"definitional, Definition, definitive, definition, definitions"
oft-cit,1,oft-cited
—use,2,—used
sigmund,16,Sigmund
privat,67,private
quarterli,95,Quarterly
|title=golden,14,|title=golden
naughtiness/nic,1,naughtiness/niceness
conspicu,2,conspicuous
becam,3,became
passiv,16,passive
objet,1,objetively
|last=chomski,11,|last=Chomsky
11:33,1,11:33
397–410|issn=,10,397–410|issn=
inhibition|inhibit,10,inhibition|inhibition
volum,155,"volume, Volume"
debilitatingli,2,debilitatingly
molar,1,molars
rede,11,Rede
mirror-neuron,18,Mirror-neurons
1086,1,1086
1083,1,1083
kohlberg|kohlberg,1,Kohlberg|Kohlberg
"other,",1,"other,"
1088,1,1088
33-43.,3,33-43.
neuron|mirror,6,neuron|mirror
"absolute,",2,"absolute,"
unreferenced|date=march,1,Unreferenced|date=March
chicago,20,Chicago
resembl,9,resemble
access,32,access
impuls,16,impulse
peggi,17,Peggy
bodi,16,"body, bodies"
sink,9,sink
storytel,2,storytelling
.03.003,1,.03.003
sinc,186,"Since, since"
remark,8,"remark, remarkable, remarkably"
38,20,38
33,3,33
32,31,32
31,29,31
30,22,30
34,33,34
shemale|androgyn,1,shemale|androgynous
red_delicious_and_cross_section.jpg|800px,1,Red_delicious_and_cross_section.jpg|800px
earli,40,early
climb,4,climb
honor,17,"honorable, honor"
foundat,59,"foundation, Foundations"
geohistor,34,geohistorical
==notes==,4,==Notes==
websit,2,"website, websites"
cleanup-date|jun,2,cleanup-date|June
advoc,11,advocate
chu,33,Chu
===brain,4,===Brain
trait,12,traits
train,18,train
20love,12,20Love
name=,218,name=
account,32,"account, accounted"
arrahim,1,arrahim
f,8,F
gabriel,14,Gabriel
wordiq,9,"wordiq, WordIQ"
cambridg,44,Cambridge
masilang,2,MASILANG
obvious,3,obviously
aliv,20,alive
reveiw,3,reveiw
e.g.,12,e.g.
أخلاقيات,9,أخلاقيات
gnostic,48,Gnosticism
pov|date=may,8,POV|date=May
yeaaah,1,Yeaaah
pichon,42,PICHON
onlin,57,"online, Online"
well-b,22,well-being
contempt,4,contempt
forese,1,foreseeable
laundry.jpg|keep,1,Laundry.jpg|Keep
nonbeliever|last=,28,Nonbeliever|last=
subconsciousness|subconsci,27,subconsciousness|subconsciously
democraci,143,"democracies, Democracies, democracy"
de,55,"de, De"
appro,1,Appro
klan,1,Klan
philosophi,698,"Philosophy, philosophy"
physic,2,"physically, physical"
needed|date=jun,1,needed|date=June
chief,3,chief
larson,31,Larson
shytt,1,shytt
austrian,1,Austrian
bunch,1,bunch
le,96,"Less, less"
la,6,"La, la"
lo,1,lo
wowthatsfuckedup.gif|how,1,Wowthatsfuckedup.gif|How
philosophy|phenomenon,3,philosophy|phenomenon
lv,30,lv
lt,41,lt
willing,1,willingness
0110a.jpg|250px,1,0110A.jpg|250px
weber,5,Weber
differentsof,1,differentsof
junction,23,junction
greater,65,greater
last=colley,1,last=Colley
hedon,1,hedonism
spell,1,spelling
mention,1,mention
daw,1,daw
day,4,"day, days"
131-147.,1,131-147.
strive,2,striving
l.,127,L.
===neuroimag,6,===Neuroimaging
"least,",1,"least,"
astronom,6,astronomical
februari,16,February
disregard,29,"disregard, disregarding, disregarded"
“one,5,“One
intellig,28,"intelligence, intelligent"
einstein,1,Einstein
aristotelianism|aristotelian,24,Aristotelianism|Aristotelian
the-distinction-between-ethics-and-mor,2,the-distinction-between-ethics-and-morals
fluctuat,43,fluctuates
sexual,113,"sexuality, sexually, sexual, Sexual"
matt,6,"Matt, MATT"
redirect|appropriate||appropri,24,"redirect|Appropriate||Appropriation, Redirect|Appropriate||Appropriation"
defend,49,defend
defenc,1,defence
stub,5,stub
mate,1,mates
rel,139,"relative, Relative, relativity, relatively"
''complet,21,''Complete
''complex,8,''Complex
ref,1897,"Ref, ref"
defens,2,"defense, defensive"
math,11,math
clarifi,9,"Clarify, clarifies"
jessica,20,Jessica
"trompette,",2,"TROMPETTE,"
charit,5,charitable
invas,53,invasion
likelihood,45,likelihood
afterward,1,afterward
"deception,",2,"deception,"
self-defens,20,self-defense
chicken,1,chicken
mortal,18,"mortality, Mortality"
south,33,South
|pmid,1,|pmid
==impact,1,==Impact
immoratalityl,1,Immoratalitylity
suggests.,2,suggests.
philadelphia,1,Philadelphia
sacr,2,sacred
unaid,8,unaided
ancient,41,"Ancient, ancient"
monkey,4,"Monkey, monkeys, monkey"
poooooooooooooooooooooooooooooooooooooppppppppppppppppppppppooooooooooooooop,1,POOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOPPPPPPPPPPPPPPPPPPPPPPOOOOOOOOOOOOOOOP
messag,6,message
vagina,5,"vaginas, vagina"
last=vedantam,9,last=Vedantam
978-0748623303,18,978-0748623303
preordain,1,preordained
behavior”.,29,behavior”.
nobodi,5,nobody
wrass,2,"wrasses, wrasse"
structur,19,"structures, structure"
charact,129,"Character, character"
sweden,7,Sweden
anthropologist,61,"Anthropologists, anthropologists"
shakespear,2,Shakespeare
piff,5,Piff
|last2=,18,|last2=
hava,1,hava
oxford|isbn=,91,Oxford|isbn=
have,976,"have, Have, HAVE, having, Having, HAVING"
throat,1,throats
nub,2,"nubs, NUBS"
|last6=,8,|last6=
|issue=,19,|issue=
mix,35,mix
0-078-03824-3,2,0-078-03824-3
unless,2,"Unless, unless"
"asks,",1,"asks,"
eight,1,eight
homogen,34,homogenous
clive,35,Clive
//philosophytalk.org/pastshows/moraldilemmas.htm,1,//philosophytalk.org/pastShows/MoralDilemmas.htm
occasion,9,occasionally
area.,15,area.
|volume=46,28,|volume=46
overfe,1,OVERFEED
text,132,"texts, text, Text"
empir,93,"empirics, Empirical, empirical"
economist|accessdate=5,4,Economist|accessdate=5
id=tlsizyfr08ic|year=2011,5,id=tLsIzyFR08IC|year=2011
proscriptive:,1,proscriptive:
debilitate|debilitatingli,1,Debilitate|debilitatingly
ni,2,ni
woodpeck,1,woodpeckers
categor,75,"categorize, categorically, categorical"
madman,1,madman
satan,1,Satan
marangatu,2,Marangatu
inferior,11,"Inferior, inferior"
2010-06-18,18,2010-06-18
aker,30,Akers
unhelp,2,unhelpful
beat,2,"beat, beats"
disagre,6,disagree
bear,1,bear
regularli,1,regularly
251-266,17,251-266
bead,1,BEAD
organ,29,"organisms, organization, organism, organs"
integr,5,integrity
psychology|evolutionari,82,"psychology|evolutionary, psychology|Evolutionary"
dawkin,26,Dawkins
conform,178,"CONFORM, conform, conformity, conforming, conforms, Conformity, conformes"
|chapter=transcend,15,|chapter=Transcendent
accord,228,"accordance, according, According"
–,10,–
17:55,1,17:55
reform,47,reform
pattern,3,patterns
boundari,60,boundary
978-,1,978-
pinker,23,Pinker
wtf|annoy,1,WTF|annoying
progress,4,progress
vicari,37,vicariously
patholog,1,pathology
ph.d.,5,Ph.D.
facepalm,1,Facepalm
"aside,",1,"aside,"
franc,6,"france, France"
instant,2,instant
equal,36,"equally, equality, Equality, equal, equals"
instanc,31,"instance, instances"
rape—ar,4,rape—are
|valu,44,|values
comment,20,"comment, COMMENT, commentator, Comment"
essay|section|date=march,2,essay|section|date=March
runescap,3,"runescape, RUNESCAPE"
guidelin,21,"guidelines, guideline"
|year=2004,8,|year=2004
|year=2005,27,|year=2005
ab,1,AB
laugh,9,"Laughing, laugh"
|year=2003,28,|year=2003
unreferenc,8,"unreferenced, Unreferenced"
luiginolikepasta.png|thumb|daisi,1,LuigiNoLikePasta.png|thumb|Daisy
proscript,115,"proscriptive, proscriptions"
ah,2,"ah, Ah"
cop,3,"cops, Cops"
accentu,1,accentuate
vagina.|,1,vagina.|
"benevolence,",1,"benevolence,"
462,1,462
assert,10,"assert, asserts"
bull,3,bull
sicat,1,sicat
overwhelmingli,20,overwhelmingly
lovemak,1,lovemaking
determinist,1,deterministic
//www.rationology.net,14,//www.rationology.net
virtual,2,virtually
defin,481,"defined, Defining, defines, defining, define"
howev,108,"however, However"
"studies,",2,"studies,"
e.|date=,12,E.|date=
chaotic,5,chaotic
dissent,1,dissent
//www.springerlink.com/content/a8926q746t212727/,9,//www.springerlink.com/content/a8926q746t212727/
substanti,16,substantially
lewin|lewin,1,Lewin|Lewin
partner,1,partners
//socialworkerdiaries.blogspot.in/,1,//socialworkerdiaries.blogspot.in/
justice/fair,6,justice/fairness
inversli,2,inversly
401|,2,401|
‘flexible’,58,‘flexible’
fabl,3,fable
infer,20,"inferity, inference, Inferity"
partner=rssuserland,15,partner=rssuserland
selfish,55,"selfish, Selfish, selfishness"
iou,1,IOUs
blow|issu,1,blow|issues
judgment,188,"judgmental, Judgments, judgments, Judgment, judgment"
retard,1,retard
center,13,centered
''social,16,''social
nevertheless,16,nevertheless
weapon,54,weapons
sharia|islam,44,Sharia|Islamic
antonio,8,Antonio
thought,48,"thought, thoughts, thoughtfulness"
retart,1,retarted
choos,73,"choose, choosing"
alli,28,allied
wrong|right,1,wrong|right
usual,191,"Usually, usually, usual"
clinic,1,Clinical
10.1111/j.1533-8525.2006.00042.x,4,10.1111/j.1533-8525.2006.00042.x
taxpayer’,27,taxpayer’s
yeeeeeewwww,1,yeeeeeewwww
griffith,8,Griffith
wether,5,wether
1111,2,1111
add,9,"add, Add, ADD"
au/ethics-vs-morality-the-distinction-between-ethics-and-morals/,1,au/ethics-vs-morality-the-distinction-between-ethics-and-morals/
citizen,3,citizens
match,1,matched
realiz,5,"realized, realize"
insert,36,"Insert, insert"
like,155,"like, likely, likes, liking, Like, LIKES"
success,70,"success, successful, successfully"
doctrin,21,doctrine
"simple,",1,"simple,"
道徳,47,道徳
道德,43,道德
hair,2,hair
proper,189,"properness, Proper, proper"
simon|year=,14,Simon|year=
id=eevvwacmbaac,16,id=eevvWAcMBaAC
==men-women,2,==Men-Women
slight,1,slight
story==,1,Story==
host,27,"host, hosting"
reveng,2,revenge
although,193,"although, Although"
vengeanc,11,"Vengeance, vengeance"
panel,4,Panel
about,321,"about, ABOUT"
actual,175,"ACTUALLY, actual, actually"
justin,1,Justin
justic,222,"Justice, justice"
goodness_and_value_theori,1,Goodness_and_value_theory
justif,95,justification
discard,1,discard
predictor,27,Predictor
university|year=2006|,29,University|year=2006|
vocabulari,1,Vocabulary
guard,1,guard
doesnt,1,DOESNT
t0xokih8jjm,1,T0xoKiH8JJM
1987,30,1987
1984,43,1984
1982,53,1982
1980,1,1980
*higgin,6,*Higgins
hehuqanzpf0,1,HeHUQAnzpF0
j.1468-5906.2005.00296.x,1,j.1468-5906.2005.00296.x
buy,3,"buy, buying"
unexpect,10,unexpected
but,450,"but, But"
colley1,17,colley1
bum,1,bum
//photobucket.com,2,//photobucket.com
bug,1,bug
bud,1,bud
wise,2,wise
wish,25,"wished, wishes, WISHES, wish"
natural_selection|,1,natural_selection|
j,84,"J, j"
flip,2,flipped
origin_of_the_concept,1,Origin_of_the_concept
etiolog,30,etiology
dure,18,during
pic,1,pic
pig,1,pig
82,1,82
period|,1,Period|
kitchen.jpg|go,1,kitchen.jpg|Going
probabl,21,probably
49,15,49
47,34,47
44,86,44
detail,48,"detail, details"
news|,9,news|
relativ,219,"relativism, Relativism"
religion|religios,18,religion|religiosity
"indeed,",2,"indeed,, Indeed,"
"death,",1,"death,"
fervor,17,fervor
/font,15,/font
4|,4,4|
|date=,17,|date=
bechara,8,Bechara
|publisher=enrichmentjournal.ag.org,10,|publisher=Enrichmentjournal.ag.org
pinatubo,1,pinatubo
hatr,29,"Hatred, hatred"
group-liv,23,group-living
sleep,6,sleep
ei=eic1snoie4uwyattmaj2bg,16,ei=EIC1SNOiE4uWyATTmaj2Bg
hate,2,hate
'incorrect,1,'incorrect
|last,1,|last
psychology|accept,2,psychology|Acceptance
concret,26,"concrete, concretely"
340,1,340
|title=mor,6,|title=Morality
update-sect,1,update-section
under,79,"Under, under"
pride,5,pride
3|pages=,23,3|pages=
everi,12,"Every, every"
risk,1,risk
|first,1,|first
rise,109,rise
jack,1,Jack
quantit,9,quantitative
duboi,1,Dubois
school,10,"school, schools, School, SCHOOL"
intro-,1,intro-
degeneraci,2,"Degeneracy, degeneracy"
religion|year=1973|publisher=mcgraw-hill|url=http,6,religion|year=1973|publisher=McGraw-Hill|url=http
|incest,2,"|incest, |Incest"
enjoy,31,"enjoy, ENJOY, enjoyment, enjoyed"
authorlink,53,authorlink
wenceslao,1,Wenceslao
book|last=trompenaars|first=fons|authorlink=fon,5,book|last=Trompenaars|first=Fons|authorlink=Fons
direct,14,"directions, direct"
n,2,"n, N"
anti-realism===,12,anti-realism===
znet,14,ZNet
blue,5,blue
//mulliganstew.wordpress.com/2006/08/16/virtues-and-values/,1,//mulliganstew.wordpress.com/2006/08/16/virtues-and-values/
hide,16,hiding
christ,1,Christ
"terms,",1,"terms,"
lunit,1,lunitic
poison,1,poisonous
//www.zmag.org/znet/viewarticle/11934,11,//www.zmag.org/znet/viewArticle/11934
conduct,427,"conducted, conducts, Conduct, conduct"
divorec,2,divorece
smells.gif|women,1,smells.gif|Women
"general,",2,"general,"
liberti,6,"liberty, Liberty"
asymmetri,3,"asymmetry, asymmetries"
jkfhdh,1,jkfhdh
path,52,"Path, path"
forum,58,"forums, Forum"
evolution===,1,evolution===
fogarti,1,fogarty
precis,35,precisely
|quote=,5,|quote=
portabl,30,Portable
dictionari,128,"Dictionary, dictionary"
describ,66,"describes, described, Describing, describe, describing"
would,589,"Would, would"
m.,39,M.
burdett,43,Burdette
sammich,2,"SAMMICH, sammich"
nontheist,1,nontheistic
unrestrain,1,unrestrained
10.1073/pnas.0914826107,7,10.1073/pnas.0914826107
ventromedi,31,"Ventromedial, ventromedial"
phone,1,phone
positions.fuck,1,positions.Fuck
//oxforddictionaries.com/definition/mor,1,//oxforddictionaries.com/definition/moral
off-topic|ethics|date=march,2,Off-topic|Ethics|date=March
showarticle.cfm,1,showarticle.cfm
must,35,"Must, must"
shoot,1,shoots
peterson,32,Peterson
mn,3,mn
mi,29,MI
mk,23,mk
mu,1,mus
norm,632,"normative, Norms, norm, norms, Normative, Norm"
mr,3,Mr
my,82,"MY, my, My"
quarrel,7,quarreling
dolphin,10,dolphins
enrichmentjournal1,17,enrichmentjournal1
attract,44,"attracted, attraction, attract, attracting"
38–47,13,38–47
end,48,"ends, end, End, ending"
stride,1,stride
