,added,deleted,added - deleted,abs(added - deleted)
indefinit,1.0,1.0,0.0,0.0
"india,",1.0,1.0,0.0,0.0
indiffer,1.0,1.0,0.0,0.0
indo-european,1.0,1.0,0.0,0.0
ineffability|,1.0,1.0,0.0,0.0
infront,1.0,1.0,0.0,0.0
ingest,1.0,1.0,0.0,0.0
ingl,1.0,1.0,0.0,0.0
iniibig,1.0,1.0,0.0,0.0
ink,1.0,1.0,0.0,0.0
inlov,1.0,1.0,0.0,0.0
innat,1.0,1.0,0.0,0.0
inner-,1.0,1.0,0.0,0.0
inorgasmia,1.0,1.0,0.0,0.0
instal,1.0,1.0,0.0,0.0
instructor,1.0,1.0,0.0,0.0
intarperson,1.0,1.0,0.0,0.0
intercoars,1.0,1.0,0.0,0.0
"intercourse,",1.0,1.0,0.0,0.0
interdepend,1.0,1.0,0.0,0.0
interdependec,1.0,1.0,0.0,0.0
interfac,1.0,1.0,0.0,0.0
interfer,1.0,1.0,0.0,0.0
interior,1.0,1.0,0.0,0.0
interpersonnel,1.0,1.0,0.0,0.0
interpretaion,1.0,1.0,0.0,0.0
interpretation===,1.0,1.0,0.0,0.0
interven,1.0,1.0,0.0,0.0
intoler,1.0,1.0,0.0,0.0
intox,1.0,1.0,0.0,0.0
intra-an,1.0,1.0,0.0,0.0
intravagin,1.0,1.0,0.0,0.0
introduc,1.0,1.0,0.0,0.0
inventor,1.0,1.0,0.0,0.0
inventori,1.0,1.0,0.0,0.0
invoc,1.0,1.0,0.0,0.0
"involved,",1.0,1.0,0.0,0.0
inward,1.0,1.0,0.0,0.0
io,1.0,1.0,0.0,0.0
ir,1.0,1.0,0.0,0.0
iran,1.0,1.0,0.0,0.0
ireland,1.0,1.0,0.0,0.0
irgendein,1.0,1.0,0.0,0.0
irma,1.0,1.0,0.0,0.0
irrit,1.0,1.0,0.0,0.0
iseult,1.0,1.0,0.0,0.0
ishta-deva,1.0,1.0,0.0,0.0
isn,1.0,1.0,0.0,0.0
isnt,1.0,1.0,0.0,0.0
"it,",1.0,1.0,0.0,0.0
italy|,1.0,1.0,0.0,0.0
ithaca,1.0,1.0,0.0,0.0
itool=entrezsystem2.pentrez.pubmed.pubmed_resultspanel.pubmed_rvdocsum,1.0,1.0,0.0,0.0
itself-,1.0,1.0,0.0,0.0
iuygehdiuyedjhebdauwbhdiuabweldiuabwudybuakwybdauwgduiagdqadad,1.0,1.0,0.0,0.0
ivan,1.0,1.0,0.0,0.0
iyoit,1.0,1.0,0.0,0.0
j't'aim,1.0,1.0,0.0,0.0
j.s.,1.0,1.0,0.0,0.0
jaan,1.0,1.0,0.0,0.0
jacki,1.0,1.0,0.0,0.0
jackiee,1.0,1.0,0.0,0.0
jacob,1.0,1.0,0.0,0.0
jade,1.0,1.0,0.0,0.0
jahan,1.0,1.0,0.0,0.0
jaime,1.0,1.0,0.0,0.0
jain,1.0,1.0,0.0,0.0
jainism,1.0,1.0,0.0,0.0
jakarta,1.0,1.0,0.0,0.0
jakexx,1.0,1.0,0.0,0.0
jamb,1.0,1.0,0.0,0.0
jami,1.0,1.0,0.0,0.0
jamich,1.0,1.0,0.0,0.0
jamo,1.0,1.0,0.0,0.0
jan,1.0,1.0,0.0,0.0
janni,1.0,1.0,0.0,0.0
jao,1.0,1.0,0.0,0.0
jatt,1.0,1.0,0.0,0.0
jaym,1.0,1.0,0.0,0.0
jdflkdsklf,1.0,1.0,0.0,0.0
jdsklfjd,1.0,1.0,0.0,0.0
jeffi,1.0,1.0,0.0,0.0
jell-o,1.0,1.0,0.0,0.0
jeni,1.0,1.0,0.0,0.0
jenilyn,1.0,1.0,0.0,0.0
jenna,1.0,1.0,0.0,0.0
jennehlovesrori,1.0,1.0,0.0,0.0
jerk,1.0,1.0,0.0,0.0
jessyca,1.0,1.0,0.0,0.0
jew,1.0,1.0,0.0,0.0
jewel,1.0,1.0,0.0,0.0
jezt,1.0,1.0,0.0,0.0
jfdsklfdsjfkld,1.0,1.0,0.0,0.0
jfkl,1.0,1.0,0.0,0.0
jfrelationship,1.0,1.0,0.0,0.0
jhcbscobvsbvbvbslvnlvkpooooooooooooooooooooooooooooooooo,1.0,1.0,0.0,0.0
jillian,1.0,1.0,0.0,0.0
jimmi,1.0,1.0,0.0,0.0
jing,1.0,1.0,0.0,0.0
jkafjkld,1.0,1.0,0.0,0.0
jkl,1.0,1.0,0.0,0.0
jlkdafjsdaklfjdsklf'j,1.0,1.0,0.0,0.0
jlksd,1.0,1.0,0.0,0.0
jluv,1.0,1.0,0.0,0.0
jmae,1.0,1.0,0.0,0.0
jnyvnk,1.0,1.0,0.0,0.0
joa,1.0,1.0,0.0,0.0
joahaeyo,1.0,1.0,0.0,0.0
joahapnida,1.0,1.0,0.0,0.0
joce,1.0,1.0,0.0,0.0
jocelyn,1.0,1.0,0.0,0.0
joehl,1.0,1.0,0.0,0.0
join,1.0,1.0,0.0,0.0
jojo,1.0,1.0,0.0,0.0
joke,1.0,1.0,0.0,0.0
jon,1.0,1.0,0.0,0.0
jona,1.0,1.0,0.0,0.0
jonni,1.0,1.0,0.0,0.0
jordyn,1.0,1.0,0.0,0.0
jose,1.0,1.0,0.0,0.0
joshi,1.0,1.0,0.0,0.0
joshua,1.0,1.0,0.0,0.0
"joy,",1.0,1.0,0.0,0.0
joyful,1.0,1.0,0.0,0.0
jpg|thumb|right|two,1.0,1.0,0.0,0.0
jpg|thumb|woman,1.0,1.0,0.0,0.0
jr,1.0,1.0,0.0,0.0
jr.,1.0,1.0,0.0,0.0
js2k,1.0,1.0,0.0,0.0
jsdf,1.0,1.0,0.0,0.0
jsfjk,1.0,1.0,0.0,0.0
jsklfjdsfjdskflsadj,1.0,1.0,0.0,0.0
juan,1.0,1.0,0.0,0.0
jugo,1.0,1.0,0.0,0.0
juli,1.0,1.0,0.0,0.0
juli'an,1.0,1.0,0.0,0.0
juliu,1.0,1.0,0.0,0.0
jump,1.0,1.0,0.0,0.0
junk,1.0,1.0,0.0,0.0
juno.com,1.0,1.0,0.0,0.0
jurisdict,1.0,1.0,0.0,0.0
justif,1.0,1.0,0.0,0.0
jzhirubeson,1.0,1.0,0.0,0.0
jzzz.info,1.0,1.0,0.0,0.0
kaayo,1.0,1.0,0.0,0.0
kaci,1.0,1.0,0.0,0.0
kacica,1.0,1.0,0.0,0.0
kaela,1.0,1.0,0.0,0.0
kakakakaka,1.0,1.0,0.0,0.0
kalachakranet,1.0,1.0,0.0,0.0
kalish,1.0,1.0,0.0,0.0
kama_in_hindu,1.0,1.0,0.0,0.0
kama_in_hinduism|kama,1.0,1.0,0.0,0.0
kamali,1.0,1.0,0.0,0.0
kamanda,1.0,1.0,0.0,0.0
kama|,1.0,1.0,0.0,0.0
kan,1.0,1.0,0.0,0.0
kandic,1.0,1.0,0.0,0.0
kapel,1.0,1.0,0.0,0.0
kara,1.0,1.0,0.0,0.0
karata,1.0,1.0,0.0,0.0
karati,1.0,1.0,0.0,0.0
karato,1.0,1.0,0.0,0.0
karna,1.0,1.0,0.0,0.0
karoochhoon,1.0,1.0,0.0,0.0
kasih,1.0,1.0,0.0,0.0
kassandra,1.0,1.0,0.0,0.0
kassi,1.0,1.0,0.0,0.0
katelyn,1.0,1.0,0.0,0.0
kathalikkinren,1.0,1.0,0.0,0.0
kathalikkiren,1.0,1.0,0.0,0.0
katt,1.0,1.0,0.0,0.0
kayte..,1.0,1.0,0.0,0.0
keara,1.0,1.0,0.0,0.0
keaton,1.0,1.0,0.0,0.0
keefer,1.0,1.0,0.0,0.0
keenan,1.0,1.0,0.0,0.0
keerthana,1.0,1.0,0.0,0.0
kennedi,1.0,1.0,0.0,0.0
kennedy===,1.0,1.0,0.0,0.0
kenni,1.0,1.0,0.0,0.0
kernzi,1.0,1.0,0.0,0.0
kevinkwak,1.0,1.0,0.0,0.0
kffrv,1.0,1.0,0.0,0.0
kh_nhaum,1.0,1.0,0.0,0.0
khao,1.0,1.0,0.0,0.0
khbdavi,1.0,1.0,0.0,0.0
khgbuyg,1.0,1.0,0.0,0.0
khoi,1.0,1.0,0.0,0.0
ki,1.0,1.0,0.0,0.0
kiana,1.0,1.0,0.0,0.0
kidd,1.0,1.0,0.0,0.0
kiero,1.0,1.0,0.0,0.0
kills===,1.0,1.0,0.0,0.0
"kilpatrick,",1.0,1.0,0.0,0.0
kilroy,1.0,1.0,0.0,0.0
kin-ship,1.0,1.0,0.0,0.0
kinda,1.0,1.0,0.0,0.0
"kindness,",1.0,1.0,0.0,0.0
kinna,1.0,1.0,0.0,0.0
kinsey,1.0,1.0,0.0,0.0
kirk,1.0,1.0,0.0,0.0
kirsten,1.0,1.0,0.0,0.0
klau,1.0,1.0,0.0,0.0
kldsjflk,1.0,1.0,0.0,0.0
klein,1.0,1.0,0.0,0.0
klfd,1.0,1.0,0.0,0.0
km,1.0,1.0,0.0,0.0
kno,1.0,1.0,0.0,0.0
knowingit,1.0,1.0,0.0,0.0
koh,1.0,1.0,0.0,0.0
komisaruk,1.0,1.0,0.0,0.0
kong,1.0,1.0,0.0,0.0
konoronhkwa,1.0,1.0,0.0,0.0
korea,1.0,1.0,0.0,0.0
korv,1.0,1.0,0.0,0.0
koto,1.0,1.0,0.0,0.0
krauss,1.0,1.0,0.0,0.0
kristyn,1.0,1.0,0.0,0.0
kris|kri,1.0,1.0,0.0,0.0
kris|kris+alana,1.0,1.0,0.0,0.0
krystal,1.0,1.0,0.0,0.0
ksahdkahd,1.0,1.0,0.0,0.0
kuk,1.0,1.0,0.0,0.0
kurtsson,1.0,1.0,0.0,0.0
kuvkuytfiyfyjtfyjtf,1.0,1.0,0.0,0.0
ky,1.0,1.0,0.0,0.0
kyndal,1.0,1.0,0.0,0.0
kyu,1.0,1.0,0.0,0.0
l'affect,1.0,1.0,0.0,0.0
l'histoir,1.0,1.0,0.0,0.0
l'interpetit,1.0,1.0,0.0,0.0
l'offr,1.0,1.0,0.0,0.0
l'émotion,1.0,1.0,0.0,0.0
lacey,1.0,1.0,0.0,0.0
lai,1.0,1.0,0.0,0.0
laid,1.0,1.0,0.0,0.0
laitman,1.0,1.0,0.0,0.0
lakh,1.0,1.0,0.0,0.0
lamia,1.0,1.0,0.0,0.0
lanc,1.0,1.0,0.0,0.0
lane,1.0,1.0,0.0,0.0
language”,1.0,1.0,0.0,0.0
lang|grc|στοργή,1.0,1.0,0.0,0.0
lang|grc|φιλία,1.0,1.0,0.0,0.0
lang|grc|ἀγάπη,1.0,1.0,0.0,0.0
lang|grc|ἔρως,1.0,1.0,0.0,0.0
lanh,1.0,1.0,0.0,0.0
lara,1.0,1.0,0.0,0.0
lard-fil,1.0,1.0,0.0,0.0
largest,1.0,1.0,0.0,0.0
latest,1.0,1.0,0.0,0.0
latin-american,1.0,1.0,0.0,0.0
latin:,1.0,1.0,0.0,0.0
lauda,1.0,1.0,0.0,0.0
laurett,1.0,1.0,0.0,0.0
layda,1.0,1.0,0.0,0.0
lazi,1.0,1.0,0.0,0.0
lb,1.0,1.0,0.0,0.0
lea,1.0,1.0,0.0,0.0
leader/dict,1.0,1.0,0.0,0.0
leann,1.0,1.0,0.0,0.0
least,1.0,1.0,0.0,0.0
"lechery,",1.0,1.0,0.0,0.0
leesa,1.0,1.0,0.0,0.0
left-hand,1.0,1.0,0.0,0.0
leg,1.0,1.0,0.0,0.0
legal,1.0,1.0,0.0,0.0
legend,1.0,1.0,0.0,0.0
legitim,1.0,1.0,0.0,0.0
leibnitz,1.0,1.0,0.0,0.0
leigh,1.0,1.0,0.0,0.0
leitner,1.0,1.0,0.0,0.0
lemon,1.0,1.0,0.0,0.0
leon,1.0,1.0,0.0,0.0
lesser,1.0,1.0,0.0,0.0
leur,1.0,1.0,0.0,0.0
levd,1.0,1.0,0.0,0.0
levitica,1.0,1.0,0.0,0.0
levitra,1.0,1.0,0.0,0.0
lf,1.0,1.0,0.0,0.0
lfdsklfi,1.0,1.0,0.0,0.0
lfksdjflksjfskfljsjfhggghhahahahahahaahahahahahhaahahahahahahhahaahahahaahahahaahhahfksdfkdsafkdjflsdaf,1.0,1.0,0.0,0.0
lgbt,1.0,1.0,0.0,0.0
lgiopmkjfdjbfdiob,1.0,1.0,0.0,0.0
libe,1.0,1.0,0.0,0.0
libertarianism|civil,1.0,1.0,0.0,0.0
libido,1.0,1.0,0.0,0.0
"lie,",1.0,1.0,0.0,0.0
lien,1.0,1.0,0.0,0.0
lier,1.0,1.0,0.0,0.0
lifestyl,1.0,1.0,0.0,0.0
like..,1.0,1.0,0.0,0.0
like:,1.0,1.0,0.0,0.0
liken,1.0,1.0,0.0,0.0
lil,1.0,1.0,0.0,0.0
lim,1.0,1.0,0.0,0.0
limerence|publisher=maryland:,1.0,1.0,0.0,0.0
linna,1.0,1.0,0.0,0.0
lip,1.0,1.0,0.0,0.0
lipscomp,1.0,1.0,0.0,0.0
liz,1.0,1.0,0.0,0.0
lié,1.0,1.0,0.0,0.0
ljdfj,1.0,1.0,0.0,0.0
lkfj,1.0,1.0,0.0,0.0
llllllllllllllooooooooooooooooooooooooooooovvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvveeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,1.0,1.0,0.0,0.0
lloyd,1.0,1.0,0.0,0.0
lo==,1.0,1.0,0.0,0.0
locat,1.0,1.0,0.0,0.0
lock,1.0,1.0,0.0,0.0
lodg,1.0,1.0,0.0,0.0
lofo,1.0,1.0,0.0,0.0
logic,1.0,1.0,0.0,0.0
loh,1.0,1.0,0.0,0.0
loisir,1.0,1.0,0.0,0.0
loiv,1.0,1.0,0.0,0.0
lol.,1.0,1.0,0.0,0.0
lolcarri,1.0,1.0,0.0,0.0
londyn,1.0,1.0,0.0,0.0
longtim,1.0,1.0,0.0,0.0
looney,1.0,1.0,0.0,0.0
looooooooooooooooooooooooooooooooooooov,1.0,1.0,0.0,0.0
loooooooooov,1.0,1.0,0.0,0.0
loooooooooovvvvvvvvvvveeeeeeeeee,1.0,1.0,0.0,0.0
loooov,1.0,1.0,0.0,0.0
loosli,1.0,1.0,0.0,0.0
lopveop,1.0,1.0,0.0,0.0
lor,1.0,1.0,0.0,0.0
lori,1.0,1.0,0.0,0.0
lotta,1.0,1.0,0.0,0.0
lou,1.0,1.0,0.0,0.0
loubna,1.0,1.0,0.0,0.0
lousi,1.0,1.0,0.0,0.0
lov,1.0,1.0,0.0,0.0
lovabl,1.0,1.0,0.0,0.0
lovadub,1.0,1.0,0.0,0.0
lovato,1.0,1.0,0.0,0.0
love+,1.0,1.0,0.0,0.0
love-and-sci,1.0,1.0,0.0,0.0
love-th,1.0,1.0,0.0,0.0
love-zh.png|200px|thumb|right|th,1.0,1.0,0.0,0.0
love-zh.png|thumb|th,1.0,1.0,0.0,0.0
love1234.jpg,1.0,1.0,0.0,0.0
love=s.e.x,1.0,1.0,0.0,0.0
love_life_advic,1.0,1.0,0.0,0.0
lovecorp,1.0,1.0,0.0,0.0
loveeeee,1.0,1.0,0.0,0.0
loveeeeeeeee,1.0,1.0,0.0,0.0
lovein,1.0,1.0,0.0,0.0
lovelessli,1.0,1.0,0.0,0.0
loveliest,1.0,1.0,0.0,0.0
lovemi,1.0,1.0,0.0,0.0
lovenstein,1.0,1.0,0.0,0.0
lovepray,1.0,1.0,0.0,0.0
lovesick,1.0,1.0,0.0,0.0
lovestruck,1.0,1.0,0.0,0.0
lovestuff.net,1.0,1.0,0.0,0.0
loveszz,1.0,1.0,0.0,0.0
lovetel,1.0,1.0,0.0,0.0
loveworthi,1.0,1.0,0.0,0.0
lovez,1.0,1.0,0.0,0.0
love|isbn=0805069135,1.0,1.0,0.0,0.0
lovinf,1.0,1.0,0.0,0.0
lovrer,1.0,1.0,0.0,0.0
lovw,1.0,1.0,0.0,0.0
lowenth,1.0,1.0,0.0,0.0
lower,1.0,1.0,0.0,0.0
ltest,1.0,1.0,0.0,0.0
lublu,1.0,1.0,0.0,0.0
luce,1.0,1.0,0.0,0.0
luff,1.0,1.0,0.0,0.0
lui,1.0,1.0,0.0,0.0
lunch,1.0,1.0,0.0,0.0
luxuri,1.0,1.0,0.0,0.0
lvoe,1.0,1.0,0.0,0.0
lyda,1.0,1.0,0.0,0.0
lyf,1.0,1.0,0.0,0.0
lyndon,1.0,1.0,0.0,0.0
làng,1.0,1.0,0.0,0.0
léift,1.0,1.0,0.0,0.0
löfob,1.0,1.0,0.0,0.0
maark,1.0,1.0,0.0,0.0
machen,1.0,1.0,0.0,0.0
madden,1.0,1.0,0.0,0.0
madi,1.0,1.0,0.0,0.0
madison,1.0,1.0,0.0,0.0
maggi,1.0,1.0,0.0,0.0
maggot,1.0,1.0,0.0,0.0
magnesium,1.0,1.0,0.0,0.0
magnet,1.0,1.0,0.0,0.0
magnitud,1.0,1.0,0.0,0.0
mahalkosibhela,1.0,1.0,0.0,0.0
mail,1.0,1.0,0.0,0.0
main|biolog,1.0,1.0,0.0,0.0
main|crystal,1.0,1.0,0.0,0.0
main|limer,1.0,1.0,0.0,0.0
main|lovemap,1.0,1.0,0.0,0.0
mait,1.0,1.0,0.0,0.0
maitri,1.0,1.0,0.0,0.0
majh,1.0,1.0,0.0,0.0
majorca,1.0,1.0,0.0,0.0
makabuang,1.0,1.0,0.0,0.0
malaysia,1.0,1.0,0.0,0.0
malcolm,1.0,1.0,0.0,0.0
male-to-femal,1.0,1.0,0.0,0.0
malincaya,1.0,1.0,0.0,0.0
maluenda,1.0,1.0,0.0,0.0
mandev,1.0,1.0,0.0,0.0
"mandi,",1.0,1.0,0.0,0.0
"manic,",1.0,1.0,0.0,0.0
manicheo,1.0,1.0,0.0,0.0
manjambo,1.0,1.0,0.0,0.0
manual,1.0,1.0,0.0,0.0
manwhor,1.0,1.0,0.0,0.0
maplestori,1.0,1.0,0.0,0.0
marcu,1.0,1.0,0.0,0.0
marda,1.0,1.0,0.0,0.0
mare,1.0,1.0,0.0,0.0
margoli,1.0,1.0,0.0,0.0
maria,1.0,1.0,0.0,0.0
marie-pi,1.0,1.0,0.0,0.0
marijuana,1.0,1.0,0.0,0.0
maritim,1.0,1.0,0.0,0.0
markado,1.0,1.0,0.0,0.0
marlenn,1.0,1.0,0.0,0.0
marli,1.0,1.0,0.0,0.0
marlou,1.0,1.0,0.0,0.0
marraig,1.0,1.0,0.0,0.0
marriage.howev,1.0,1.0,0.0,0.0
martha,1.0,1.0,0.0,0.0
marxian,1.0,1.0,0.0,0.0
masoch,1.0,1.0,0.0,0.0
matter.,1.0,1.0,0.0,0.0
matters==,1.0,1.0,0.0,0.0
matveev,1.0,1.0,0.0,0.0
mauvai,1.0,1.0,0.0,0.0
maximum,1.0,1.0,0.0,0.0
mccane,1.0,1.0,0.0,0.0
mcclure,1.0,1.0,0.0,0.0
mccoy,1.0,1.0,0.0,0.0
mclauri,1.0,1.0,0.0,0.0
mcsmartsmart,1.0,1.0,0.0,0.0
meal”,1.0,1.0,0.0,0.0
meanings:,1.0,1.0,0.0,0.0
mediat,1.0,1.0,0.0,0.0
medit,1.0,1.0,0.0,0.0
mee-lyu,1.0,1.0,0.0,0.0
meeloo,1.0,1.0,0.0,0.0
megaton,1.0,1.0,0.0,0.0
meghan,1.0,1.0,0.0,0.0
melani,1.0,1.0,0.0,0.0
mellor,1.0,1.0,0.0,0.0
melt,1.0,1.0,0.0,0.0
memori,1.0,1.0,0.0,0.0
"memories,",1.0,1.0,0.0,0.0
mena,1.0,1.0,0.0,0.0
mensch,1.0,1.0,0.0,0.0
mention,1.0,1.0,0.0,0.0
meopl,1.0,1.0,0.0,0.0
merhan,1.0,1.0,0.0,0.0
mermaid,1.0,1.0,0.0,0.0
merzbow,1.0,1.0,0.0,0.0
mess,1.0,1.0,0.0,0.0
message..lol,1.0,1.0,0.0,0.0
metal,1.0,1.0,0.0,0.0
metoidioplasti,1.0,1.0,0.0,0.0
metoolol,1.0,1.0,0.0,0.0
metreol,1.0,1.0,0.0,0.0
metta/maitri,1.0,1.0,0.0,0.0
meunier,1.0,1.0,0.0,0.0
mhm,1.0,1.0,0.0,0.0
mia,1.0,1.0,0.0,0.0
michaela,1.0,1.0,0.0,0.0
michigan,1.0,1.0,0.0,0.0
mid,1.0,1.0,0.0,0.0
midaram,1.0,1.0,0.0,0.0
middle-ag,1.0,1.0,0.0,0.0
mig,1.0,1.0,0.0,0.0
might”,1.0,1.0,0.0,0.0
mihaila,1.0,1.0,0.0,0.0
mikeatcqm,1.0,1.0,0.0,0.0
mikkel,1.0,1.0,0.0,0.0
mile,1.0,1.0,0.0,0.0
millennium,1.0,1.0,0.0,0.0
milu,1.0,1.0,0.0,0.0
miluju,1.0,1.0,0.0,0.0
min,1.0,1.0,0.0,0.0
minora,1.0,1.0,0.0,0.0
minä,1.0,1.0,0.0,0.0
mio,1.0,1.0,0.0,0.0
mir,1.0,1.0,0.0,0.0
miraflor,1.0,1.0,0.0,0.0
mirag,1.0,1.0,0.0,0.0
misconcept,1.0,1.0,0.0,0.0
misde,1.0,1.0,0.0,0.0
misl,1.0,1.0,0.0,0.0
mitchel,1.0,1.0,0.0,0.0
mizzi,1.0,1.0,0.0,0.0
mmmmmmmmmmmmmmeeeeeeeeeeeeeeee,1.0,1.0,0.0,0.0
modif,1.0,1.0,0.0,0.0
mog,1.0,1.0,0.0,0.0
mohabbat,1.0,1.0,0.0,0.0
mohan,1.0,1.0,0.0,0.0
mohikyunnu,1.0,1.0,0.0,0.0
mohisuthen,1.0,1.0,0.0,0.0
mohit,1.0,1.0,0.0,0.0
moisten,1.0,1.0,0.0,0.0
mok,1.0,1.0,0.0,0.0
molina,1.0,1.0,0.0,0.0
moma,1.0,1.0,0.0,0.0
mon,1.0,1.0,0.0,0.0
monaco,1.0,1.0,0.0,0.0
monika,1.0,1.0,0.0,0.0
moniqu,1.0,1.0,0.0,0.0
mono,1.0,1.0,0.0,0.0
monograph,1.0,1.0,0.0,0.0
monotoni,1.0,1.0,0.0,0.0
monster,1.0,1.0,0.0,0.0
months-maintain,1.0,1.0,0.0,0.0
mood,1.0,1.0,0.0,0.0
moon,1.0,1.0,0.0,0.0
moon-fac,1.0,1.0,0.0,0.0
moretti,1.0,1.0,0.0,0.0
morocco,1.0,1.0,0.0,0.0
morrison,1.0,1.0,0.0,0.0
mortal,1.0,1.0,0.0,0.0
mot,1.0,1.0,0.0,0.0
mothafucka,1.0,1.0,0.0,0.0
motherfuck,1.0,1.0,0.0,0.0
motherli,1.0,1.0,0.0,0.0
moto,1.0,1.0,0.0,0.0
moulin,1.0,1.0,0.0,0.0
mous,1.0,1.0,0.0,0.0
movement.,1.0,1.0,0.0,0.0
moyen,1.0,1.0,0.0,0.0
mr.crew,1.0,1.0,0.0,0.0
mrs.,1.0,1.0,0.0,0.0
msn,1.0,1.0,0.0,0.0
muah,1.0,1.0,0.0,0.0
muahahahhahhahahaha,1.0,1.0,0.0,0.0
muahhh,1.0,1.0,0.0,0.0
"much,",1.0,1.0,0.0,0.0
much..,1.0,1.0,0.0,0.0
much..lol,1.0,1.0,0.0,0.0
mucheog,1.0,1.0,0.0,0.0
muchh,1.0,1.0,0.0,0.0
mucho,1.0,1.0,0.0,0.0
mughal,1.0,1.0,0.0,0.0
muito,1.0,1.0,0.0,0.0
muk,1.0,1.0,0.0,0.0
mullen,1.0,1.0,0.0,0.0
multi-orgasm,1.0,1.0,0.0,0.0
multi|page=love|date=1,1.0,1.0,0.0,0.0
mumbl,1.0,1.0,0.0,0.0
mupilit,1.0,1.0,0.0,0.0
murder,1.0,1.0,0.0,0.0
murray,1.0,1.0,0.0,0.0
muse.jhu.edu.,1.0,1.0,0.0,0.0
music.,1.0,1.0,0.0,0.0
muuuuuuuuuuuuuuuuuuuxxxxxxxxxxxxxxxxooooooooooooooooooo,1.0,1.0,0.0,0.0
mwaa*,1.0,1.0,0.0,0.0
mwaaa,1.0,1.0,0.0,0.0
mwhaha,1.0,1.0,0.0,0.0
my*,1.0,1.0,0.0,0.0
myer,1.0,1.0,0.0,0.0
mykola,1.0,1.0,0.0,0.0
myspace.com/short4life195,1.0,1.0,0.0,0.0
mythic,1.0,1.0,0.0,0.0
mélang,1.0,1.0,0.0,0.0
mình,1.0,1.0,0.0,0.0
n'en,1.0,1.0,0.0,0.0
nacho,1.0,1.0,0.0,0.0
nadin,1.0,1.0,0.0,0.0
naemaeum,1.0,1.0,0.0,0.0
nako,1.0,1.0,0.0,0.0
naku,1.0,1.0,0.0,0.0
nalingi,1.0,1.0,0.0,0.0
nam,1.0,1.0,0.0,0.0
namumutan,1.0,1.0,0.0,0.0
naomi,1.0,1.0,0.0,0.0
narr,1.0,1.0,0.0,0.0
narrisch,1.0,1.0,0.0,0.0
nasal,1.0,1.0,0.0,0.0
nata,1.0,1.0,0.0,0.0
natalia,1.0,1.0,0.0,0.0
nateli,1.0,1.0,0.0,0.0
nationwid,1.0,1.0,0.0,0.0
"natural,",1.0,1.0,0.0,0.0
naturali,1.0,1.0,0.0,0.0
nature.lov,1.0,1.0,0.0,0.0
naughti,1.0,1.0,0.0,0.0
nausea,1.0,1.0,0.0,0.0
nautic,1.0,1.0,0.0,0.0
nava,1.0,1.0,0.0,0.0
navbar|lov,1.0,1.0,0.0,0.0
nazi,1.0,1.0,0.0,0.0
nazish..,1.0,1.0,0.0,0.0
nd,1.0,1.0,0.0,0.0
ndinokuda,1.0,1.0,0.0,0.0
nearli,1.0,1.0,0.0,0.0
neck,1.0,1.0,0.0,0.0
necrophilia,1.0,1.0,0.0,0.0
needed|date=novemb,1.0,1.0,0.0,0.0
neenu,1.0,1.0,0.0,0.0
negron,1.0,1.0,0.0,0.0
nei5,1.0,1.0,0.0,0.0
neiko,1.0,1.0,0.0,0.0
nein,1.0,1.0,0.0,0.0
neither,1.0,1.0,0.0,0.0
neko,1.0,1.0,0.0,0.0
nele,1.0,1.0,0.0,0.0
nelson,1.0,1.0,0.0,0.0
neopeni,1.0,1.0,0.0,0.0
neoreul,1.0,1.0,0.0,0.0
neough,1.0,1.0,0.0,0.0
ner,1.0,1.0,0.0,0.0
nervou,1.0,1.0,0.0,0.0
net,1.0,1.0,0.0,0.0
netlov,1.0,1.0,0.0,0.0
neurolog,1.0,1.0,0.0,0.0
never-end,1.0,1.0,0.0,0.0
nevermind,1.0,1.0,0.0,0.0
neverw,1.0,1.0,0.0,0.0
new-ag,1.0,1.0,0.0,0.0
newcom,1.0,1.0,0.0,0.0
newcomers|welcom,1.0,1.0,0.0,0.0
newer,1.0,1.0,0.0,0.0
neya,1.0,1.0,0.0,0.0
neyaaaahh,1.0,1.0,0.0,0.0
neyah,1.0,1.0,0.0,0.0
neyyaaaahh,1.0,1.0,0.0,0.0
ngan,1.0,1.0,0.0,0.0
ngiyakuthanda,1.0,1.0,0.0,0.0
ngo5,1.0,1.0,0.0,0.0
ngrá,1.0,1.0,0.0,0.0
nhebuk,1.0,1.0,0.0,0.0
nhee_ah,1.0,1.0,0.0,0.0
ni2,1.0,1.0,0.0,0.0
niamati,1.0,1.0,0.0,0.0
nicarelli,1.0,1.0,0.0,0.0
nicht,1.0,1.0,0.0,0.0
nick+micheala,1.0,1.0,0.0,0.0
nicknam,1.0,1.0,0.0,0.0
niffin,1.0,1.0,0.0,0.0
nihilist,1.0,1.0,0.0,0.0
nikki,1.0,1.0,0.0,0.0
niko,1.0,1.0,0.0,0.0
nikolay,1.0,1.0,0.0,0.0
nil,1.0,1.0,0.0,0.0
ninné,1.0,1.0,0.0,0.0
nippl,1.0,1.0,0.0,0.0
niraj,1.0,1.0,0.0,0.0
nitrit,1.0,1.0,0.0,0.0
niyakutanda,1.0,1.0,0.0,0.0
no*,1.0,1.0,0.0,0.0
no-on,1.0,1.0,0.0,0.0
no-rul,1.0,1.0,0.0,0.0
no1,1.0,1.0,0.0,0.0
